rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,uav_name,nato_name,uav_type,uav_mass,control_manager_diag_hz,control_manager_diag_color,controllers,- EmergencyController,- Se3Controller,- MpcController,gains,- soft,- supersoft,- tight,trackers,- NullTracker,- MpcTracker,- LandoffTracker,- JoyTracker,- SpeedTracker,constraints,- slow,- medium,fly_state,null_tracker,secs_flown,odom_hz,odom_color,odom_x,odom_y,odom_z,odom_hdg,odom_frame,odom_estimators_hori,- GPS,odom_estimators_vert,- HEIGHT,- BARO,- RTK,odom_estimators_hdg,- PIXHAWK,- GYRO,- COMPASS,cmd_x,cmd_y,cmd_z,cmd_hdg,cpu_load,cpu_ghz,free_ram,total_ram,free_hdd,mavros_hz,mavros_color,mavros_battery_hz,mavros_state_hz,mavros_cmd_hz,mavros_mode,mavros_armed,mavros_gps_ok,mavros_gps_qual,battery_volt,battery_curr,battery_wh_drained,thrust,mass_estimate,mass_set,custom_topics,-,topic_name,topic_hz,topic_color,custom_string_outputs,- -R 1 crashes,- '-g Max flight alt,- 'I see,custom_services,flying_normally,have_goal,callbacks_enabled
1622128690900847653,,46,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.0,102,,,,,"""N/A""",True,0,100.00000762939453,102,10.279123306274414,25.80666732788086,0.13353504240512848,-2.1942532062530518,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,10.216450691223145,3.505443572998047,13.93756103515625,15.356372833251953,4149,99.5,102,0.500003457069397,100.00000762939453,100.00000762939453,"""OFFBOARD""",True,True,0.722419023513794,16.53700065612793,-4.269999980926514,-0.5356391072273254,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.00000762939453,102,,10 m',NOTHING',[],False,False,False
1622128691900851680,,47,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000028610229492,102,,,,,"""N/A""",True,0,100.00029754638672,102,10.258018493652344,25.779848098754883,0.13731588423252106,-2.1939854621887207,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,6.614447116851807,3.5520505905151367,13.927665710449219,15.356372833251953,4149,99.5002670288086,102,0.500003457069397,100.00027465820312,100.00027465820312,"""OFFBOARD""",True,True,0.7461786866188049,16.53700065612793,-4.269999980926514,-0.5356391072273254,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.0002212524414,102,,10 m',NOTHING',[],False,False,False
1622128691901165470,,47,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000028610229492,102,,,,,"""N/A""",True,0,100.00029754638672,102,10.258018493652344,25.779848098754883,0.13731588423252106,-2.1939854621887207,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,6.614447116851807,3.5520505905151367,13.927665710449219,15.356372833251953,4149,99.5002670288086,102,0.500003457069397,100.00027465820312,100.00027465820312,"""OFFBOARD""",True,True,0.7461786866188049,16.53700065612793,-4.269999980926514,-0.5356391072273254,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.0002212524414,102,,10 m',NOTHING',[],False,False,False
1622128692900855207,,48,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",10.99998664855957,102,,,,,"""N/A""",True,0,99.99989318847656,102,10.234061241149902,25.75182342529297,0.13644000887870789,-2.1935486793518066,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.3204225301742554,3.550617218017578,13.923629760742188,15.356372833251953,4149,99.99987030029297,102,0.49999961256980896,99.49987030029297,99.49987030029297,"""OFFBOARD""",True,True,0.7626960277557373,16.531999588012695,-4.079999923706055,-0.5731279850006104,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",84.99989318847656,102,,10 m',NOTHING',[],False,False,False
1622128693900849735,,49,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000000953674316,102,,,,,"""N/A""",True,0,100.0000228881836,102,10.189995765686035,25.733421325683594,0.13947425782680511,-2.1927175521850586,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.1463844776153564,3.5217514038085938,13.924854278564453,15.356372833251953,4149,100.00001525878906,102,0.49999961256980896,99.50000762939453,99.50000762939453,"""OFFBOARD""",True,True,0.7752029895782471,16.531999588012695,-4.079999923706055,-0.5731279850006104,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.00000762939453,102,,10 m',NOTHING',[],False,False,False
1622128693901200179,,49,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000000953674316,102,,,,,"""N/A""",True,0,100.0000228881836,102,10.189995765686035,25.733421325683594,0.13947425782680511,-2.1927175521850586,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.1463844776153564,3.5217514038085938,13.924854278564453,15.356372833251953,4149,100.00001525878906,102,0.49999961256980896,99.50000762939453,99.50000762939453,"""OFFBOARD""",True,True,0.7752029895782471,16.531999588012695,-4.079999923706055,-0.5731279850006104,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.00000762939453,102,,10 m',NOTHING',[],False,False,False
1622128694900852747,,50,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000001907348633,102,,,,,"""N/A""",True,0,100.00003814697266,102,10.149598121643066,25.715938568115234,0.13093870878219604,-2.1924118995666504,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.3192611932754517,3.538285255432129,13.926437377929688,15.356372833251953,4149,100.0000228881836,102,0.4999997019767761,100.0000228881836,100.0000228881836,"""OFFBOARD""",True,True,0.7920376658439636,16.52899932861328,-3.9100000858306885,-0.6090313196182251,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.00001525878906,102,,10 m',NOTHING',[],False,False,False
1622128695900851829,,51,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000000953674316,102,,,,,"""N/A""",True,0,99.99998474121094,102,10.105033874511719,25.696115493774414,0.13350790739059448,-2.1916842460632324,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.3181018829345703,3.508502960205078,13.92636489868164,15.356372833251953,4149,100.0,102,0.4999997019767761,100.50000762939453,100.50000762939453,"""OFFBOARD""",True,True,0.8047826886177063,16.52899932861328,-3.9100000858306885,-0.6090313196182251,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.50000762939453,102,,10 m',NOTHING',[],False,False,False
1622128695901193057,,51,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",11.000000953674316,102,,,,,"""N/A""",True,0,99.99998474121094,102,10.105033874511719,25.696115493774414,0.13350790739059448,-2.1916842460632324,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.3181018829345703,3.508502960205078,13.92636489868164,15.356372833251953,4149,100.0,102,0.4999997019767761,100.50000762939453,100.50000762939453,"""OFFBOARD""",True,True,0.8047826886177063,16.52899932861328,-3.9100000858306885,-0.6090313196182251,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.50000762939453,102,,10 m',NOTHING',[],False,False,False
1622128696900856722,,52,,0,0,'',"""uav16""","""pat""","""f450""","""\x02""",10.999994277954102,102,,,,,"""N/A""",True,0,99.99993896484375,102,10.056084632873535,25.68413734436035,0.12913306057453156,-2.1909193992614746,"""uav16/gps_origin""",,,,0.0,0.0,0.0,0.0,1.4938488006591797,3.52569580078125,13.925334930419922,15.356372833251953,4149,99.99993896484375,102,0.499999076128006,100.49993896484375,100.49993896484375,"""OFFBOARD""",True,True,0.8169080018997192,16.530000686645508,-3.8499999046325684,-0.644385576248169,0.10000000149011612,2.200000047683716,2.200000047683716,,"""Garmin_pix""",85.49995422363281,102,,10 m',NOTHING',[],False,False,False
